OID_,NOMBPROV,NOMBDEP,NOMBDIST,CAPITAL,area,perimeter,area_IL,peri_IL,area_PA,peri_PA,area_MC,peri_MC,area_CC,peri_CC,area_LC,peri_LC,slope_avg,seas_avg,river_avg,river_sum,road_nat,road_dep,road_dis,elevation_,prec_avg,carbon_avg,C_0_2k,C_1_2k,ratio_2k,area_2k,C_0_2k1,C_1_2k1,ratio_2k1,area_2k1,C_0_2k2,C_1_2k2,ratio_2k2,area_2k2,C_0_2k5,C_1_2k5,ratio_2k5,area_2k5,C_0_2k6,C_1_2k6,ratio_2k6,area_2k6,C_0_2k7,C_1_2k7,ratio_2k7,area_2k7,C_0_2k8,C_1_2k8,ratio_2k8,area_2k8,C_0_2k10,C_1_2k10,ratio_2k10,area_2k10,C_0_2k12,C_1_2k12,ratio_2k12,area_2k12,C_0_2k13,C_1_2k13,ratio_2k13,area_2k13,C_0_2k14,C_1_2k14,ratio_2k14,area_2k14,C_0_2k15,C_1_2k15,ratio_2k15,area_2k15,C_0_2k16,C_1_2k16,ratio_2k16,area_2k16,C_0_2k17,C_1_2k17,ratio_2k17,area_2k17,C_0_2k18,C_1_2k18,ratio_2k18,area_2k18,C_0_2k20,C_1_2k20,ratio_2k20,area_2k20,C_0_2k21,C_1_2k21,ratio_2k21,area_2k21,popdens_2k,popdens_20,dif_2k_20,dset_10_7,dset_1k_7,dset_5k_7,dset10k_7,dset_10_17,dset_1k_17,dset_5k_17,dset10k_17,ddset_1k,ddset_10,ddset_5k,ddset_10k,nofor_avg,POBLA_2003,POBLA_2007,POBLA_2010,POBLA_2011,POBLA_2012,POBLA_2015,POBLA_2017,POBLA_2018,POBLA_2019,POBLA_2020,POBLA_2021,POBLA_2022,diff_pop,IDH_2003,IDH_2007,IDH_2010,IDH_2011,IDH_2012,IDH_2015,IDH_2017,IDH_2018,IDH_2019,POBRE_2008,POBRE_2010,POBRE_2014,POBRE_2019,EMP07_1,EMP07_2,EMP07_3,EMP07_4,EMP07_5,EMP07_6,EMP07_7,EMP07_8,EMP07_9,EMP07_10,EMP17_1,EMP17_2,EMP17_3,EMP17_4,EMP17_5,EMP17_6,EMP17_7,EMP17_8,EMP17_9,EMP17_10
101,MAYNAS,LORETO,TORRES CAUSANA,PANTOJA,6965130240.0000000,540955.0000000,3648600064.0000000,1420800.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.197767275950000,21.285938262900000,0.000027040832720,2.077871667840000,273940.084493000002112,145624.836261999997078,234360.673939000000246,186.347320556999989,2746.087890620000053,111.504422004000006,490931.000000000000000,7192162.000000000000000,0.936102426458000,647.294579999999996,491182.000000000000000,7191911.000000000000000,0.936069757323000,647.271989999999960,492879.000000000000000,7190214.000000000000000,0.935848882735000,647.119260000000054,496137.000000000000000,7186956.000000000000000,0.935424834764000,646.826040000000035,496719.000000000000000,7186374.000000000000000,0.935349084021000,646.773659999999950,497605.000000000000000,7185488.000000000000000,0.935233765880000,646.693920000000048,498549.000000000000000,7184544.000000000000000,0.935110898697000,646.608960000000025,501812.000000000000000,7181281.000000000000000,0.934686199946000,646.315290000000005,506498.000000000000000,7176595.000000000000000,0.934076289328000,645.893550000000005,508254.000000000000000,7174839.000000000000000,0.933847735541000,645.735509999999977,510974.000000000000000,7172119.000000000000000,0.933493711452000,645.490710000000036,513594.000000000000000,7169499.000000000000000,0.933152702954000,645.254909999999995,516743.000000000000000,7166350.000000000000000,0.932742841978000,644.971499999999992,517908.000000000000000,7165185.000000000000000,0.932591210337000,644.866650000000050,519774.000000000000000,7163319.000000000000000,0.932348339399000,644.698710000000005,524768.000000000000000,7158325.000000000000000,0.931698340759000,644.249249999999961,525868.000000000000000,7157225.000000000000000,0.931555169253000,644.150250000000028,14067.2998047,16385.5000000,2318.200195309999799,14399.529771600000458,184176.610216000000946,320045.854980000003707,320045.854980000003707,12027.906772199999978,184176.610216000000946,320045.854980000003707,320045.854980000003707,0.000000000000000,-2371.622999400000026,0.000000000000000,0.000000000000000,3295.816894529999900,7094,4865,5197,5194,5187,5130,4230,5015,5045,5061,5065,5068,-2026,0.163700000000000,0.153500000000000,0.150000000000000,0.147200000000000,0.150700000000000,0.194900000000000,0.236800000000000,0.242271703000000,0.205690649000000,90.584000000000003,85.299999999999997,62.009999999999998,47.899999999999999,5.000000000000000,68.000000000000000,7.000000000000000,8.000000000000000,14.000000000000000,278.000000000000000,5.000000000000000,9.000000000000000,781.000000000000000,24.000000000000000,3.000000000000000,97.000000000000000,17.000000000000000,10.000000000000000,51.000000000000000,1399.000000000000000,15.000000000000000,11.000000000000000,55.000000000000000,67
102,PUTUMAYO,LORETO,TENIENTE MANUEL CLAVERO,SOPLIN VARGAS,9722160128.0000000,826185.0000000,2575170048.0000000,712200.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.725837857430000,27.655689239499999,0.000017065756765,1.823783293970000,303325.914167999988422,213179.631965999986278,317433.553056999982800,199.223968506000006,2802.749023440000201,113.358712695999998,362471.000000000000000,10327628.000000000000000,0.966092830384000,929.486520000000041,363781.000000000000000,10326318.000000000000000,0.965970287085000,929.368619999999964,367119.000000000000000,10322980.000000000000000,0.965658035534000,929.068200000000047,373587.000000000000000,10316512.000000000000000,0.965052989687000,928.486080000000015,375712.000000000000000,10314387.000000000000000,0.964854207618000,928.294830000000047,378324.000000000000000,10311775.000000000000000,0.964609869375000,928.059750000000008,381393.000000000000000,10308706.000000000000000,0.964322781295000,927.783540000000016,387679.000000000000000,10302420.000000000000000,0.963734760548000,927.217800000000011,392965.000000000000000,10297134.000000000000000,0.963240284304000,926.742060000000038,395799.000000000000000,10294300.000000000000000,0.962975179182000,926.486999999999966,401477.000000000000000,10288622.000000000000000,0.962444033493000,925.975980000000050,405563.000000000000000,10284536.000000000000000,0.962061810653000,925.608240000000023,423103.000000000000000,10266996.000000000000000,0.960421040067000,924.029639999999972,425703.000000000000000,10264396.000000000000000,0.960177824359000,923.795640000000049,438408.000000000000000,10251691.000000000000000,0.958989341446000,922.652190000000019,450049.000000000000000,10240050.000000000000000,0.957900389884000,921.604500000000030,459357.000000000000000,10230742.000000000000000,0.957029677648000,920.766780000000040,3830.9099121,4188.5800781,357.670166015999996,28307.849745399998938,237092.717078999994555,381092.297963000019081,381092.297963000019081,19118.569632300001103,237092.717078999994555,381092.297963000019081,381092.297963000019081,0.000000000000000,-9189.280113099999653,0.000000000000000,0.000000000000000,3831.567382809999799,0,3896,4661,4854,5050,5679,2317,2797,2710,2616,2518,2408,2408,0.000000000000000,0.164000000000000,0.251300000000000,0.264300000000000,0.278700000000000,0.280600000000000,0.268200000000000,0.280954978000000,0.302335696000000,0.000000000000000,0.000000000000000,63.119999999999997,42.399999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,58.000000000000000,7.000000000000000,7.000000000000000,30.000000000000000,466.000000000000000,14.000000000000000,1.000000000000000,40.000000000000000,12
103,SATIPO,JUNIN,SATIPO,SATIPO,773902976.0000000,196711.0000000,169470000.0000000,263400.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,40.607346313599997,44.086795806900000,0.000036766708945,0.333143149750000,5745.056673179999962,13109.340917999999874,508.361230469000020,1110.273559570000089,1914.516479489999938,56.549213274499998,342051.000000000000000,563580.000000000000000,0.622306436065000,50.722200000000001,349493.000000000000000,556138.000000000000000,0.614088961177000,50.052419999999998,352500.000000000000000,553131.000000000000000,0.610768624307000,49.781790000000001,379893.000000000000000,525738.000000000000000,0.580521205657000,47.316420000000001,385116.000000000000000,520515.000000000000000,0.574753956081000,46.846350000000001,389600.000000000000000,516031.000000000000000,0.569802712142000,46.442790000000002,394874.000000000000000,510757.000000000000000,0.563979148240000,45.968130000000002,408397.000000000000000,497234.000000000000000,0.549047018046000,44.751060000000003,418765.000000000000000,486866.000000000000000,0.537598646689000,43.817940000000000,423299.000000000000000,482332.000000000000000,0.532592192626000,43.409880000000001,432236.000000000000000,473395.000000000000000,0.522723935024000,42.605550000000001,438428.000000000000000,467203.000000000000000,0.515886713242000,42.048270000000002,445728.000000000000000,459903.000000000000000,0.507826035107000,41.391269999999999,453206.000000000000000,452425.000000000000000,0.499568808930000,40.718249999999998,458182.000000000000000,447449.000000000000000,0.494074297368000,40.270409999999998,484519.000000000000000,421112.000000000000000,0.464992916541000,37.900080000000003,498904.000000000000000,406727.000000000000000,0.449108963805000,36.605429999999998,31678.5996094,49768.3007812,18089.701171900000190,2586.198181149999982,14831.244872999999643,17113.386474599999929,17113.386474599999929,614.721313476999967,15312.055847199999334,15380.178283699999156,17113.386474599999929,480.810974199999976,-1971.476867670000047,-1733.208190900000091,0.000000000000000,84.504188537600001,30263,36307,39520,40085,40613,41939,37075,41659,42214,42647,43048,43401,13138,0.315500000000000,0.322100000000000,0.396100000000000,0.413700000000000,0.421000000000000,0.455300000000000,0.480700000000000,0.494853001000000,0.505553515000000,45.036999999999999,11.900000000000000,18.699999999999999,21.800000000000001,23.000000000000000,1336.000000000000000,532.000000000000000,403.000000000000000,2018.000000000000000,2756.000000000000000,1046.000000000000000,1318.000000000000000,4338.000000000000000,463.000000000000000,50.000000000000000,1694.000000000000000,825.000000000000000,803.000000000000000,2964.000000000000000,3618.000000000000000,1337.000000000000000,1212.000000000000000,3474.000000000000000,259
104,CONCEPCION,JUNIN,ANDAMARCA,ANDAMARCA,483688992.0000000,137698.0000000,38520000.0000000,106200.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,60.925094242699998,57.787548065199999,0.000021486393962,0.120689074884000,13337.100068899999314,4485.540268839999953,2516.152918199999931,3806.220458979999876,974.455261230000019,3.699522775560000,100667.000000000000000,36603.000000000000000,0.266649668536000,3.294270000000000,100760.000000000000000,36510.000000000000000,0.265972171633000,3.285900000000000,100764.000000000000000,36506.000000000000000,0.265943031981000,3.285540000000000,100903.000000000000000,36367.000000000000000,0.264930429081000,3.273030000000000,100913.000000000000000,36357.000000000000000,0.264857579952000,3.272130000000000,100935.000000000000000,36335.000000000000000,0.264697311867000,3.270150000000000,100995.000000000000000,36275.000000000000000,0.264260217090000,3.264750000000000,101055.000000000000000,36215.000000000000000,0.263823122314000,3.259350000000000,101116.000000000000000,36154.000000000000000,0.263378742624000,3.253860000000000,101120.000000000000000,36150.000000000000000,0.263349602972000,3.253500000000000,101143.000000000000000,36127.000000000000000,0.263182049975000,3.251430000000000,101351.000000000000000,35919.000000000000000,0.261666788082000,3.232710000000000,101500.000000000000000,35770.000000000000000,0.260581336053000,3.219300000000000,101580.000000000000000,35690.000000000000000,0.259998543017000,3.212100000000000,101580.000000000000000,35690.000000000000000,0.259998543017000,3.212100000000000,101777.000000000000000,35493.000000000000000,0.258563415167000,3.194370000000000,101819.000000000000000,35451.000000000000000,0.258257448823000,3.190590000000000,28662.5000000,86872.5000000,58210.000000000000000,4239.767431639999813,41378.516210900001170,43161.051953100002720,46001.594335900001170,2068.958544919999895,40169.439257799996994,43161.051953100002720,43161.051953100002720,-1209.076953100000082,-2170.808886719999919,0.000000000000000,-2840.542382799999814,24.598310470600001,6831,5506,5366,5226,5083,4638,3502,3652,3514,3371,3224,3075,-3756,0.226700000000000,0.198000000000000,0.204500000000000,0.193100000000000,0.187300000000000,0.247600000000000,0.296100000000000,0.301619144000000,0.263475468000000,74.665999999999997,78.700000000000003,66.000000000000000,46.899999999999999,3.000000000000000,51.000000000000000,4.000000000000000,11.000000000000000,50.000000000000000,857.000000000000000,5.000000000000000,18.000000000000000,289.000000000000000,11.000000000000000,1.000000000000000,30.000000000000000,8.000000000000000,15.000000000000000,40.000000000000000,616.000000000000000,6.000000000000000,6.000000000000000,251.000000000000000,23
105,PADRE ABAD,UCAYALI,NESHUYA,MONTE ALEGRE,604611968.0000000,127862.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,8.067315717680000,35.006404876700003,0.000033086787880,0.228530443888000,8855.971679689999291,5976.051066080000055,635.451538086000028,219.405685425000001,2585.444580079999923,44.037462580300001,269026.000000000000000,423607.000000000000000,0.611589398715000,38.124630000000003,280965.000000000000000,411668.000000000000000,0.594352276025000,37.050120000000000,290135.000000000000000,402498.000000000000000,0.581112941486000,36.224820000000001,342014.000000000000000,350619.000000000000000,0.506211803365000,31.555710000000001,358056.000000000000000,334577.000000000000000,0.483050908634000,30.111930000000001,367034.000000000000000,325599.000000000000000,0.470088777173000,29.303909999999998,385920.000000000000000,306713.000000000000000,0.442821811840000,27.604170000000000,427734.000000000000000,264899.000000000000000,0.382452178860000,23.840910000000001,452243.000000000000000,240390.000000000000000,0.347066917112000,21.635100000000001,464263.000000000000000,228370.000000000000000,0.329712849373000,20.553300000000000,475124.000000000000000,217509.000000000000000,0.314032106469000,19.575810000000001,487566.000000000000000,205067.000000000000000,0.296068769464000,18.456029999999998,496607.000000000000000,196026.000000000000000,0.283015680743000,17.642340000000001,505763.000000000000000,186870.000000000000000,0.269796558928000,16.818300000000001,509728.000000000000000,182905.000000000000000,0.264072026600000,16.461449999999999,522041.000000000000000,170592.000000000000000,0.246294935413000,15.353280000000000,529682.000000000000000,162951.000000000000000,0.235263119141000,14.665590000000000,2912.5800781,5238.6801758,2326.100097659999847,10065.362421899999390,20095.472460900000442,56607.066406199999619,56607.066406199999619,1376.975742189999892,11192.115781300000890,24632.325468700000783,56607.066406199999619,-8903.356679599999552,-8688.386679709999953,-31974.740937499998836,0.000000000000000,288.628112793000014,0,0,0,0,0,8070,7594,9650,10080,10501,10874,11236,11236,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.407300000000000,0.437400000000000,0.453109059000000,0.455819152000000,0.000000000000000,0.000000000000000,15.220000000000001,11.900000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,50.000000000000000,52.000000000000000,74.000000000000000,479.000000000000000,1265.000000000000000,190.000000000000000,161.000000000000000,844.000000000000000,2
106,PADRE ABAD,UCAYALI,CURIMANA,CURIMANA,1934759936.0000000,245889.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13.853543097899999,33.817054748499999,0.000028323136576,0.590990567787000,40505.791127199998300,10879.606487200000629,19778.312458100001095,252.806503295999988,2970.254150390000177,96.751542369299997,189435.000000000000000,1896953.000000000000000,0.909204328246000,170.725770000000011,199152.000000000000000,1887236.000000000000000,0.904546997011000,169.851239999999990,206785.000000000000000,1879603.000000000000000,0.900888521215000,169.164269999999988,235610.000000000000000,1850778.000000000000000,0.887072778409000,166.570020000000000,241607.000000000000000,1844781.000000000000000,0.884198432890000,166.030290000000008,253259.000000000000000,1833129.000000000000000,0.878613661505000,164.981609999999989,267083.000000000000000,1819305.000000000000000,0.871987856525000,163.737449999999995,323760.000000000000000,1762628.000000000000000,0.844822727125000,158.636519999999990,388170.000000000000000,1698218.000000000000000,0.813951192204000,152.839619999999996,457253.000000000000000,1629135.000000000000000,0.780839901303000,146.622150000000005,506911.000000000000000,1579477.000000000000000,0.757038959196000,142.152929999999998,551919.000000000000000,1534469.000000000000000,0.735466749234000,138.102210000000014,587761.000000000000000,1498627.000000000000000,0.718287777729000,134.876429999999999,627655.000000000000000,1458733.000000000000000,0.699166693827000,131.285969999999992,658415.000000000000000,1427973.000000000000000,0.684423510871000,128.517570000000006,736951.000000000000000,1349437.000000000000000,0.646781423206000,121.449330000000003,767456.000000000000000,1318932.000000000000000,0.632160461046000,118.703879999999998,7427.6000977,17595.8007812,10168.200683600000048,12287.657897900000535,23394.106225600000471,65184.046728499997698,65184.046728499997698,7362.327172850000352,21049.025390599999810,42832.863647500002116,65184.046728499997698,-2345.080835000000206,-4925.330725050000183,-22351.183080999999220,0.000000000000000,3000.035156250000000,5535,6047,7025,7316,7613,8543,7722,9377,9803,10219,10588,10946,5411,0.215500000000000,0.249500000000000,0.297800000000000,0.315000000000000,0.308000000000000,0.354700000000000,0.378100000000000,0.392582390000000,0.379722782000000,54.073000000000000,25.100000000000001,19.980000000000000,9.000000000000000,5.000000000000000,46.000000000000000,21.000000000000000,24.000000000000000,172.000000000000000,975.000000000000000,162.000000000000000,110.000000000000000,797.000000000000000,55.000000000000000,3.000000000000000,49.000000000000000,42.000000000000000,55.000000000000000,329.000000000000000,1642.000000000000000,115.000000000000000,130.000000000000000,633.000000000000000,2
107,MARISCAL CACERES,SAN MARTIN,JUANJUI,JUANJUI,435320000.0000000,157369.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,26.484027104300001,29.652338027999999,0.000044630145567,0.221856453612000,5754.242647060000309,8307.002814800000124,2340.981675089999953,493.676666259999990,1616.441284179999911,36.957792952399998,262556.000000000000000,234889.000000000000000,0.472190895476000,21.140010000000000,266313.000000000000000,231132.000000000000000,0.464638301722000,20.801880000000001,271606.000000000000000,225839.000000000000000,0.453997929419000,20.325510000000001,288800.000000000000000,208645.000000000000000,0.419433304184000,18.778050000000000,291459.000000000000000,205986.000000000000000,0.414087989627000,18.538740000000001,300079.000000000000000,197366.000000000000000,0.396759440742000,17.762940000000000,300997.000000000000000,196448.000000000000000,0.394914010594000,17.680319999999998,316263.000000000000000,181182.000000000000000,0.364225190725000,16.306380000000001,326351.000000000000000,171094.000000000000000,0.343945561821000,15.398460000000000,330205.000000000000000,167240.000000000000000,0.336197971635000,15.051600000000001,335632.000000000000000,161813.000000000000000,0.325288222819000,14.563170000000000,340007.000000000000000,157438.000000000000000,0.316493280664000,14.169420000000001,344700.000000000000000,152745.000000000000000,0.307059071857000,13.747050000000000,346805.000000000000000,150640.000000000000000,0.302827448261000,13.557600000000001,349506.000000000000000,147939.000000000000000,0.297397702259000,13.314510000000000,352412.000000000000000,145033.000000000000000,0.291555850396000,13.052970000000000,354237.000000000000000,143208.000000000000000,0.287887103097000,12.888719999999999,29907.6992188,25043.0996094,-4864.599609380000402,3504.847764759999791,7793.938205299999936,12707.899251299999378,12707.899251299999378,1366.047363279999900,7138.687500000000000,12707.899251299999378,12707.899251299999378,-655.250705300000050,-2138.800401479999891,0.000000000000000,0.000000000000000,95.116714477499997,42755,27151,27494,27294,27081,26364,32444,32828,33472,34024,34568,35093,-7662,0.287600000000000,0.352300000000000,0.456900000000000,0.467500000000000,0.481900000000000,0.493400000000000,0.487100000000000,0.504663781000000,0.539254777000000,37.404000000000003,32.899999999999999,26.420000000000002,19.800000000000001,26.000000000000000,1062.000000000000000,482.000000000000000,505.000000000000000,1673.000000000000000,2308.000000000000000,906.000000000000000,1083.000000000000000,2676.000000000000000,470.000000000000000,52.000000000000000,1509.000000000000000,540.000000000000000,687.000000000000000,2489.000000000000000,2588.000000000000000,1736.000000000000000,1051.000000000000000,2647.000000000000000,40
108,HUALLAGA,SAN MARTIN,SACANCHE,SACANCHE,120922000.0000000,59013.1992188,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,27.518766351699998,30.950975418100001,0.000039456470404,0.070863820845300,4357.381975450000027,1452.460658479999893,726.230329241000049,519.659362793000014,1352.088134769999897,23.315295911100002,132105.000000000000000,47601.000000000000000,0.264882641648000,4.284090000000000,132705.000000000000000,47001.000000000000000,0.261543854963000,4.230090000000000,133439.000000000000000,46267.000000000000000,0.257459405919000,4.164030000000000,136836.000000000000000,42870.000000000000000,0.238556308637000,3.858300000000000,137191.000000000000000,42515.000000000000000,0.236580859849000,3.826350000000000,139475.000000000000000,40231.000000000000000,0.223871211868000,3.620790000000000,139539.000000000000000,40167.000000000000000,0.223515074622000,3.615030000000000,142124.000000000000000,37582.000000000000000,0.209130468654000,3.382380000000000,143377.000000000000000,36329.000000000000000,0.202157969127000,3.269610000000000,143721.000000000000000,35985.000000000000000,0.200243731428000,3.238650000000000,145007.000000000000000,34699.000000000000000,0.193087598633000,3.122910000000000,145918.000000000000000,33788.000000000000000,0.188018207517000,3.040920000000000,146491.000000000000000,33215.000000000000000,0.184829666233000,2.989350000000000,146927.000000000000000,32779.000000000000000,0.182403481242000,2.950110000000000,147380.000000000000000,32326.000000000000000,0.179882697294000,2.909340000000000,147973.000000000000000,31733.000000000000000,0.176582863121000,2.855970000000000,148287.000000000000000,31419.000000000000000,0.174835564756000,2.827710000000000,29907.6992188,25043.0996094,-4864.599609380000402,1967.108203129999993,5964.758789059999799,9723.759374999999636,9955.944921869999234,983.554101563000017,5964.758789059999799,9723.759374999999636,9723.759374999999636,0.000000000000000,-983.554101566999975,0.000000000000000,-232.185546869999996,21.769586563099999,3512,2724,2742,2713,2683,2584,2450,2449,2425,2395,2350,2306,-1206,0.242900000000000,0.254400000000000,0.317900000000000,0.323200000000000,0.331300000000000,0.405600000000000,0.463000000000000,0.483764994000000,0.450291833000000,42.784999999999997,16.000000000000000,37.740000000000002,19.300000000000001,3.000000000000000,55.000000000000000,13.000000000000000,9.000000000000000,53.000000000000000,515.000000000000000,25.000000000000000,54.000000000000000,258.000000000000000,28.000000000000000,4.000000000000000,56.000000000000000,27.000000000000000,17.000000000000000,68.000000000000000,409.000000000000000,32.000000000000000,34.000000000000000,254.000000000000000,42
109,HUALLAGA,SAN MARTIN,EL ESLABON,EL ESLABON,169291008.0000000,68848.7968750,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,24.475410331199999,31.445243835399999,0.000034518223401,0.047738702964100,10475.597412099999929,3812.709228520000124,0.000000000000000,498.197540283000023,1227.851074220000100,23.039895690600002,111410.000000000000000,27095.000000000000000,0.195624706689000,2.438550000000000,111724.000000000000000,26781.000000000000000,0.193357640518000,2.410290000000000,112209.000000000000000,26296.000000000000000,0.189855961879000,2.366640000000000,113796.000000000000000,24709.000000000000000,0.178397891773000,2.223810000000000,113938.000000000000000,24567.000000000000000,0.177372658027000,2.211030000000000,114429.000000000000000,24076.000000000000000,0.173827659651000,2.166840000000000,114433.000000000000000,24072.000000000000000,0.173798779827000,2.166480000000000,115741.000000000000000,22764.000000000000000,0.164355077434000,2.048760000000000,116133.000000000000000,22372.000000000000000,0.161524854698000,2.013480000000000,116281.000000000000000,22224.000000000000000,0.160456301217000,2.000160000000000,116764.000000000000000,21741.000000000000000,0.156969062489000,1.956690000000000,117102.000000000000000,21403.000000000000000,0.154528717375000,1.926270000000000,117466.000000000000000,21039.000000000000000,0.151900653406000,1.893510000000000,117638.000000000000000,20867.000000000000000,0.150658820981000,1.878030000000000,117888.000000000000000,20617.000000000000000,0.148853831992000,1.855530000000000,118212.000000000000000,20293.000000000000000,0.146514566261000,1.826370000000000,118359.000000000000000,20146.000000000000000,0.145453232735000,1.813140000000000,3403.6799316,2614.9699707,-788.709960937999995,3803.694196429999920,6077.156947540000147,10087.390625000000000,18981.762137300000177,702.538643973000035,6077.156947540000147,10087.390625000000000,14524.243722100000014,0.000000000000000,-3101.155552459999853,0.000000000000000,-4457.518415200000163,11.594480514500001,1685,2804,3183,3295,3408,3753,2106,2105,2051,1992,1931,1871,186,0.251800000000000,0.215900000000000,0.224000000000000,0.213100000000000,0.203900000000000,0.318500000000000,0.396700000000000,0.409351607000000,0.359585428000000,62.999000000000002,69.900000000000006,35.009999999999998,19.300000000000001,2.000000000000000,43.000000000000000,11.000000000000000,7.000000000000000,26.000000000000000,691.000000000000000,17.000000000000000,15.000000000000000,134.000000000000000,18.000000000000000,4.000000000000000,50.000000000000000,12.000000000000000,29.000000000000000,29.000000000000000,351.000000000000000,23.000000000000000,18.000000000000000,188.000000000000000,1
110,EL DORADO,SAN MARTIN,SAN MARTIN,SAN MARTIN,507873984.0000000,137698.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,34.478671797799997,26.201745986900001,0.000017162661607,0.099509111994800,16691.678013400000054,1936.614211309999973,5783.921595980000347,1267.779663089999985,1225.079833980000103,55.486126355099998,151413.000000000000000,427179.000000000000000,0.738307823129000,38.446109999999997,158690.000000000000000,419902.000000000000000,0.725730739450000,37.791179999999997,166348.000000000000000,412244.000000000000000,0.712495160666000,37.101959999999998,197040.000000000000000,381552.000000000000000,0.659449145512000,34.339680000000001,201010.000000000000000,377582.000000000000000,0.652587661081000,33.982379999999999,223639.000000000000000,354953.000000000000000,0.613477199823000,31.945770000000000,227357.000000000000000,351235.000000000000000,0.607051255462000,31.611149999999999,256570.000000000000000,322022.000000000000000,0.556561445716000,28.981980000000000,266390.000000000000000,312202.000000000000000,0.539589209668000,28.098179999999999,271144.000000000000000,307448.000000000000000,0.531372711686000,27.670320000000000,277037.000000000000000,301555.000000000000000,0.521187641723000,27.139949999999999,280001.000000000000000,298591.000000000000000,0.516064860904000,26.873190000000001,282876.000000000000000,295716.000000000000000,0.511095901775000,26.614439999999998,283560.000000000000000,295032.000000000000000,0.509913721586000,26.552879999999998,287176.000000000000000,291416.000000000000000,0.503664067253000,26.227440000000001,290785.000000000000000,287807.000000000000000,0.497426511255000,25.902629999999998,292968.000000000000000,285624.000000000000000,0.493653558985000,25.706160000000001,6407.5800781,16434.1992188,10026.619140599999810,1639.256835939999974,9647.584123880000334,21506.348772299999837,38630.135230699997919,702.538643973000035,10498.850585899999714,21506.348772299999837,32298.652901800000109,851.266462019999949,-936.718191967000053,0.000000000000000,-6331.482328899999629,291.283966064000026,6172,9318,10794,11239,11687,13022,10447,12378,12750,13096,13384,13645,7473,0.189200000000000,0.194600000000000,0.235400000000000,0.239100000000000,0.243500000000000,0.280300000000000,0.304600000000000,0.314468424000000,0.300316361000000,68.551000000000002,60.899999999999999,52.219999999999999,38.899999999999999,3.000000000000000,85.000000000000000,14.000000000000000,16.000000000000000,143.000000000000000,2050.000000000000000,47.000000000000000,62.000000000000000,1448.000000000000000,24.000000000000000,5.000000000000000,83.000000000000000,38.000000000000000,60.000000000000000,235.000000000000000,2415.000000000000000,63.000000000000000,39.000000000000000,762.000000000000000,15
